code,month,UEP Rate,State,year,Month
MO,May,3.1,Missouri,2019,2019-05
MO,Jun,3.1,Missouri,2019,2019-06
MO,Jul,3.2,Missouri,2019,2019-07
MO,Aug,3.2,Missouri,2019,2019-08
MO,Sep,3.3,Missouri,2019,2019-09
MO,Oct,3.4,Missouri,2019,2019-10
MO,Nov,3.4,Missouri,2019,2019-11
MO,Dec,3.4,Missouri,2019,2019-12
MO,Jan,3.5,Missouri,2020,2020-01
MO,Feb,3.5,Missouri,2020,2020-02
MO,Mar,4.5,Missouri,2020,2020-03
MT,Jan,4.3,Montana,2015,2015-01
MT,Feb,4.2,Montana,2015,2015-02
MT,Mar,4.2,Montana,2015,2015-03
MT,Apr,4.2,Montana,2015,2015-04
MT,May,4.2,Montana,2015,2015-05
MT,Jun,4.2,Montana,2015,2015-06
MT,Jul,4.2,Montana,2015,2015-07
MT,Aug,4.2,Montana,2015,2015-08
MT,Sep,4.2,Montana,2015,2015-09
MT,Oct,4.2,Montana,2015,2015-10
MT,Nov,4.2,Montana,2015,2015-11
MT,Dec,4.2,Montana,2015,2015-12
MT,Jan,4.2,Montana,2016,2016-01
MT,Feb,4.2,Montana,2016,2016-02
MT,Mar,4.2,Montana,2016,2016-03
MT,Apr,4.2,Montana,2016,2016-04
MT,May,4.2,Montana,2016,2016-05
MT,Jun,4.2,Montana,2016,2016-06
MT,Jul,4.1,Montana,2016,2016-07
MT,Aug,4.1,Montana,2016,2016-08
MT,Sep,4.1,Montana,2016,2016-09
MT,Oct,4,Montana,2016,2016-10
MT,Nov,4,Montana,2016,2016-11
MT,Dec,4,Montana,2016,2016-12
MT,Jan,4,Montana,2017,2017-01
MT,Feb,4,Montana,2017,2017-02
MT,Mar,4,Montana,2017,2017-03
MT,Apr,4,Montana,2017,2017-04
MT,May,4,Montana,2017,2017-05
MT,Jun,4,Montana,2017,2017-06
MT,Jul,4,Montana,2017,2017-07
MT,Aug,4,Montana,2017,2017-08
MT,Sep,3.9,Montana,2017,2017-09
MT,Oct,3.9,Montana,2017,2017-10
MT,Nov,3.9,Montana,2017,2017-11
MT,Dec,3.8,Montana,2017,2017-12
MT,Jan,3.8,Montana,2018,2018-01
MT,Feb,3.8,Montana,2018,2018-02
MT,Mar,3.7,Montana,2018,2018-03
MT,Apr,3.7,Montana,2018,2018-04
MT,May,3.7,Montana,2018,2018-05
MT,Jun,3.6,Montana,2018,2018-06
MT,Jul,3.6,Montana,2018,2018-07
MT,Aug,3.6,Montana,2018,2018-08
MT,Sep,3.6,Montana,2018,2018-09
MT,Oct,3.6,Montana,2018,2018-10
MT,Nov,3.5,Montana,2018,2018-11
MT,Dec,3.5,Montana,2018,2018-12
MT,Jan,3.5,Montana,2019,2019-01
MT,Feb,3.5,Montana,2019,2019-02
MT,Mar,3.5,Montana,2019,2019-03
MT,Apr,3.5,Montana,2019,2019-04
MT,May,3.5,Montana,2019,2019-05
MT,Jun,3.5,Montana,2019,2019-06
MT,Jul,3.5,Montana,2019,2019-07
MT,Aug,3.5,Montana,2019,2019-08
MT,Sep,3.5,Montana,2019,2019-09
MT,Oct,3.5,Montana,2019,2019-10
MT,Nov,3.5,Montana,2019,2019-11
MT,Dec,3.5,Montana,2019,2019-12
MT,Jan,3.5,Montana,2020,2020-01
MT,Feb,3.5,Montana,2020,2020-02
MT,Mar,3.5,Montana,2020,2020-03
NE,Jan,2.9,Nebraska,2015,2015-01
NE,Feb,2.9,Nebraska,2015,2015-02
NE,Mar,2.9,Nebraska,2015,2015-03
NE,Apr,3,Nebraska,2015,2015-04
NE,May,3,Nebraska,2015,2015-05
NE,Jun,3,Nebraska,2015,2015-06
NE,Jul,3.1,Nebraska,2015,2015-07
NE,Aug,3.1,Nebraska,2015,2015-08
NE,Sep,3.1,Nebraska,2015,2015-09
NE,Oct,3.1,Nebraska,2015,2015-10
NE,Nov,3,Nebraska,2015,2015-11
NE,Dec,3,Nebraska,2015,2015-12
NE,Jan,3,Nebraska,2016,2016-01
NE,Feb,3,Nebraska,2016,2016-02
NE,Mar,3,Nebraska,2016,2016-03
NE,Apr,3,Nebraska,2016,2016-04
NE,May,3.1,Nebraska,2016,2016-05
NE,Jun,3.1,Nebraska,2016,2016-06
NE,Jul,3.1,Nebraska,2016,2016-07
NE,Aug,3.1,Nebraska,2016,2016-08
NE,Sep,3.1,Nebraska,2016,2016-09
NE,Oct,3.1,Nebraska,2016,2016-10
NE,Nov,3.1,Nebraska,2016,2016-11
NE,Dec,3.1,Nebraska,2016,2016-12
NE,Jan,3,Nebraska,2017,2017-01
NE,Feb,3,Nebraska,2017,2017-02
NE,Mar,2.9,Nebraska,2017,2017-03
NE,Apr,2.9,Nebraska,2017,2017-04
NE,May,2.9,Nebraska,2017,2017-05
NE,Jun,2.9,Nebraska,2017,2017-06
NE,Jul,2.9,Nebraska,2017,2017-07
NE,Aug,2.9,Nebraska,2017,2017-08
NE,Sep,2.9,Nebraska,2017,2017-09
NE,Oct,2.9,Nebraska,2017,2017-10
NE,Nov,2.9,Nebraska,2017,2017-11
NE,Dec,2.9,Nebraska,2017,2017-12
NE,Jan,2.9,Nebraska,2018,2018-01
NE,Feb,2.9,Nebraska,2018,2018-02
NE,Mar,2.9,Nebraska,2018,2018-03
NE,Apr,2.9,Nebraska,2018,2018-04
NE,May,2.9,Nebraska,2018,2018-05
NE,Jun,2.9,Nebraska,2018,2018-06
NE,Jul,2.9,Nebraska,2018,2018-07
NE,Aug,2.9,Nebraska,2018,2018-08
NE,Sep,2.9,Nebraska,2018,2018-09
NE,Oct,2.9,Nebraska,2018,2018-10
NE,Nov,3,Nebraska,2018,2018-11
NE,Dec,3,Nebraska,2018,2018-12
NE,Jan,3,Nebraska,2019,2019-01
NE,Feb,3.1,Nebraska,2019,2019-02
NE,Mar,3.1,Nebraska,2019,2019-03
NE,Apr,3.1,Nebraska,2019,2019-04
NE,May,3.1,Nebraska,2019,2019-05
NE,Jun,3.1,Nebraska,2019,2019-06
NE,Jul,3.1,Nebraska,2019,2019-07
NE,Aug,3.1,Nebraska,2019,2019-08
NE,Sep,3,Nebraska,2019,2019-09
NE,Oct,3,Nebraska,2019,2019-10
NE,Nov,3,Nebraska,2019,2019-11
NE,Dec,3,Nebraska,2019,2019-12
NE,Jan,2.9,Nebraska,2020,2020-01
NE,Feb,2.9,Nebraska,2020,2020-02
NE,Mar,4.2,Nebraska,2020,2020-03
NV,Jan,7.2,Nevada,2015,2015-01
NV,Feb,7.1,Nevada,2015,2015-02
NV,Mar,7,Nevada,2015,2015-03
NV,Apr,6.9,Nevada,2015,2015-04
NV,May,6.9,Nevada,2015,2015-05
NV,Jun,6.8,Nevada,2015,2015-06
NV,Jul,6.7,Nevada,2015,2015-07
NV,Aug,6.7,Nevada,2015,2015-08
NV,Sep,6.6,Nevada,2015,2015-09
NV,Oct,6.5,Nevada,2015,2015-10
NV,Nov,6.4,Nevada,2015,2015-11
NV,Dec,6.3,Nevada,2015,2015-12
NV,Jan,6.2,Nevada,2016,2016-01
NV,Feb,6.1,Nevada,2016,2016-02
NV,Mar,6,Nevada,2016,2016-03
NV,Apr,5.9,Nevada,2016,2016-04
NV,May,5.8,Nevada,2016,2016-05
NV,Jun,5.7,Nevada,2016,2016-06
NV,Jul,5.6,Nevada,2016,2016-07
NV,Aug,5.6,Nevada,2016,2016-08
NV,Sep,5.5,Nevada,2016,2016-09
NV,Oct,5.4,Nevada,2016,2016-10
NV,Nov,5.4,Nevada,2016,2016-11
NV,Dec,5.3,Nevada,2016,2016-12
NV,Jan,5.2,Nevada,2017,2017-01
NV,Feb,5.2,Nevada,2017,2017-02
NV,Mar,5.2,Nevada,2017,2017-03
NV,Apr,5.1,Nevada,2017,2017-04
NV,May,5.1,Nevada,2017,2017-05
NV,Jun,5,Nevada,2017,2017-06
NV,Jul,5,Nevada,2017,2017-07
NV,Aug,4.9,Nevada,2017,2017-08
NV,Sep,4.9,Nevada,2017,2017-09
NV,Oct,4.9,Nevada,2017,2017-10
NV,Nov,4.8,Nevada,2017,2017-11
NV,Dec,4.8,Nevada,2017,2017-12
NV,Jan,4.7,Nevada,2018,2018-01
NV,Feb,4.7,Nevada,2018,2018-02
NV,Mar,4.6,Nevada,2018,2018-03
NV,Apr,4.6,Nevada,2018,2018-04
NV,May,4.5,Nevada,2018,2018-05
NV,Jun,4.4,Nevada,2018,2018-06
NV,Jul,4.4,Nevada,2018,2018-07
NV,Aug,4.4,Nevada,2018,2018-08
NV,Sep,4.3,Nevada,2018,2018-09
NV,Oct,4.3,Nevada,2018,2018-10
NV,Nov,4.3,Nevada,2018,2018-11
NV,Dec,4.2,Nevada,2018,2018-12
NV,Jan,4.2,Nevada,2019,2019-01
NV,Feb,4.1,Nevada,2019,2019-02
NV,Mar,4.1,Nevada,2019,2019-03
NV,Apr,4,Nevada,2019,2019-04
NV,May,4,Nevada,2019,2019-05
NV,Jun,3.9,Nevada,2019,2019-06
NV,Jul,3.9,Nevada,2019,2019-07
NV,Aug,3.8,Nevada,2019,2019-08
NV,Sep,3.7,Nevada,2019,2019-09
NV,Oct,3.7,Nevada,2019,2019-10
NV,Nov,3.7,Nevada,2019,2019-11
NV,Dec,3.7,Nevada,2019,2019-12
NV,Jan,3.6,Nevada,2020,2020-01
NV,Feb,3.6,Nevada,2020,2020-02
NV,Mar,6.3,Nevada,2020,2020-03
NH,Jan,3.8,New Hampshire,2015,2015-01
NH,Feb,3.7,New Hampshire,2015,2015-02
NH,Mar,3.7,New Hampshire,2015,2015-03
NH,Apr,3.6,New Hampshire,2015,2015-04
NH,May,3.5,New Hampshire,2015,2015-05
NH,Jun,3.4,New Hampshire,2015,2015-06
NH,Jul,3.3,New Hampshire,2015,2015-07
NH,Aug,3.2,New Hampshire,2015,2015-08
NH,Sep,3.2,New Hampshire,2015,2015-09
NH,Oct,3.1,New Hampshire,2015,2015-10
NH,Nov,3,New Hampshire,2015,2015-11
NH,Dec,3,New Hampshire,2015,2015-12
NH,Jan,2.9,New Hampshire,2016,2016-01
NH,Feb,2.9,New Hampshire,2016,2016-02
NH,Mar,2.9,New Hampshire,2016,2016-03
NH,Apr,2.9,New Hampshire,2016,2016-04
NH,May,2.9,New Hampshire,2016,2016-05
NH,Jun,2.9,New Hampshire,2016,2016-06
NH,Jul,2.9,New Hampshire,2016,2016-07
NH,Aug,2.9,New Hampshire,2016,2016-08
NH,Sep,2.8,New Hampshire,2016,2016-09
NH,Oct,2.8,New Hampshire,2016,2016-10
NH,Nov,2.8,New Hampshire,2016,2016-11
NH,Dec,2.8,New Hampshire,2016,2016-12
NH,Jan,2.8,New Hampshire,2017,2017-01
NH,Feb,2.8,New Hampshire,2017,2017-02
NH,Mar,2.8,New Hampshire,2017,2017-03
NH,Apr,2.7,New Hampshire,2017,2017-04
NH,May,2.7,New Hampshire,2017,2017-05
NH,Jun,2.7,New Hampshire,2017,2017-06
NH,Jul,2.7,New Hampshire,2017,2017-07
NH,Aug,2.7,New Hampshire,2017,2017-08
NH,Sep,2.7,New Hampshire,2017,2017-09
NH,Oct,2.7,New Hampshire,2017,2017-10
NH,Nov,2.7,New Hampshire,2017,2017-11
NH,Dec,2.7,New Hampshire,2017,2017-12
NH,Jan,2.7,New Hampshire,2018,2018-01
NH,Feb,2.7,New Hampshire,2018,2018-02
NH,Mar,2.7,New Hampshire,2018,2018-03
NH,Apr,2.6,New Hampshire,2018,2018-04
NH,May,2.6,New Hampshire,2018,2018-05
NH,Jun,2.6,New Hampshire,2018,2018-06
NH,Jul,2.5,New Hampshire,2018,2018-07
NH,Aug,2.5,New Hampshire,2018,2018-08
NH,Sep,2.5,New Hampshire,2018,2018-09
NH,Oct,2.5,New Hampshire,2018,2018-10
NH,Nov,2.5,New Hampshire,2018,2018-11
NH,Dec,2.5,New Hampshire,2018,2018-12
NH,Jan,2.5,New Hampshire,2019,2019-01
NH,Feb,2.5,New Hampshire,2019,2019-02
NH,Mar,2.5,New Hampshire,2019,2019-03
NH,Apr,2.5,New Hampshire,2019,2019-04
NH,May,2.5,New Hampshire,2019,2019-05
NH,Jun,2.5,New Hampshire,2019,2019-06
NH,Jul,2.6,New Hampshire,2019,2019-07
NH,Aug,2.6,New Hampshire,2019,2019-08
NH,Sep,2.6,New Hampshire,2019,2019-09
NH,Oct,2.6,New Hampshire,2019,2019-10
NH,Nov,2.6,New Hampshire,2019,2019-11
NH,Dec,2.6,New Hampshire,2019,2019-12
NH,Jan,2.6,New Hampshire,2020,2020-01
NH,Feb,2.6,New Hampshire,2020,2020-02
NH,Mar,2.6,New Hampshire,2020,2020-03
NJ,Jan,6.5,New Jersey,2015,2015-01
NJ,Feb,6.4,New Jersey,2015,2015-02
NJ,Mar,6.3,New Jersey,2015,2015-03
NJ,Apr,6.2,New Jersey,2015,2015-04
NJ,May,6.1,New Jersey,2015,2015-05
NJ,Jun,5.9,New Jersey,2015,2015-06
NJ,Jul,5.7,New Jersey,2015,2015-07
NJ,Aug,5.5,New Jersey,2015,2015-08
NJ,Sep,5.3,New Jersey,2015,2015-09
NJ,Oct,5.2,New Jersey,2015,2015-10
NJ,Nov,5.1,New Jersey,2015,2015-11
NJ,Dec,5,New Jersey,2015,2015-12
NJ,Jan,5,New Jersey,2016,2016-01
NJ,Feb,5,New Jersey,2016,2016-02
NJ,Mar,5.1,New Jersey,2016,2016-03
NJ,Apr,5.1,New Jersey,2016,2016-04
NJ,May,5.1,New Jersey,2016,2016-05
NJ,Jun,5.1,New Jersey,2016,2016-06
NJ,Jul,5.1,New Jersey,2016,2016-07
NJ,Aug,5,New Jersey,2016,2016-08
NJ,Sep,4.9,New Jersey,2016,2016-09
NJ,Oct,4.9,New Jersey,2016,2016-10
NJ,Nov,4.8,New Jersey,2016,2016-11
NJ,Dec,4.7,New Jersey,2016,2016-12
NJ,Jan,4.6,New Jersey,2017,2017-01
NJ,Feb,4.6,New Jersey,2017,2017-02
NJ,Mar,4.5,New Jersey,2017,2017-03
NJ,Apr,4.5,New Jersey,2017,2017-04
NJ,May,4.6,New Jersey,2017,2017-05
NJ,Jun,4.6,New Jersey,2017,2017-06
NJ,Jul,4.7,New Jersey,2017,2017-07
NJ,Aug,4.7,New Jersey,2017,2017-08
NJ,Sep,4.7,New Jersey,2017,2017-09
NJ,Oct,4.7,New Jersey,2017,2017-10
NJ,Nov,4.7,New Jersey,2017,2017-11
NJ,Dec,4.6,New Jersey,2017,2017-12
NJ,Jan,4.5,New Jersey,2018,2018-01
NJ,Feb,4.5,New Jersey,2018,2018-02
NJ,Mar,4.4,New Jersey,2018,2018-03
NJ,Apr,4.3,New Jersey,2018,2018-04
NJ,May,4.2,New Jersey,2018,2018-05
NJ,Jun,4.1,New Jersey,2018,2018-06
NJ,Jul,4,New Jersey,2018,2018-07
NJ,Aug,3.9,New Jersey,2018,2018-08
NJ,Sep,3.8,New Jersey,2018,2018-09
NJ,Oct,3.8,New Jersey,2018,2018-10
NJ,Nov,3.8,New Jersey,2018,2018-11
NJ,Dec,3.8,New Jersey,2018,2018-12
NJ,Jan,3.7,New Jersey,2019,2019-01
NJ,Feb,3.6,New Jersey,2019,2019-02
NJ,Mar,3.5,New Jersey,2019,2019-03
NJ,Apr,3.4,New Jersey,2019,2019-04
NJ,May,3.3,New Jersey,2019,2019-05
NJ,Jun,3.3,New Jersey,2019,2019-06
NJ,Jul,3.3,New Jersey,2019,2019-07
NJ,Aug,3.5,New Jersey,2019,2019-08
NJ,Sep,3.6,New Jersey,2019,2019-09
NJ,Oct,3.7,New Jersey,2019,2019-10
NJ,Nov,3.7,New Jersey,2019,2019-11
NJ,Dec,3.7,New Jersey,2019,2019-12
NJ,Jan,3.8,New Jersey,2020,2020-01
NJ,Feb,3.8,New Jersey,2020,2020-02
NJ,Mar,3.8,New Jersey,2020,2020-03
NM,Jan,6.4,New Mexico,2015,2015-01
NM,Feb,6.5,New Mexico,2015,2015-02
NM,Mar,6.5,New Mexico,2015,2015-03
NM,Apr,6.6,New Mexico,2015,2015-04
NM,May,6.6,New Mexico,2015,2015-05
NM,Jun,6.5,New Mexico,2015,2015-06
NM,Jul,6.5,New Mexico,2015,2015-07
NM,Aug,6.5,New Mexico,2015,2015-08
NM,Sep,6.4,New Mexico,2015,2015-09
NM,Oct,6.5,New Mexico,2015,2015-10
NM,Nov,6.5,New Mexico,2015,2015-11
NM,Dec,6.5,New Mexico,2015,2015-12
NM,Jan,6.5,New Mexico,2016,2016-01
NM,Feb,6.5,New Mexico,2016,2016-02
NM,Mar,6.6,New Mexico,2016,2016-03
NM,Apr,6.6,New Mexico,2016,2016-04
NM,May,6.7,New Mexico,2016,2016-05
NM,Jun,6.7,New Mexico,2016,2016-06
NM,Jul,6.7,New Mexico,2016,2016-07
NM,Aug,6.7,New Mexico,2016,2016-08
NM,Sep,6.6,New Mexico,2016,2016-09
NM,Oct,6.6,New Mexico,2016,2016-10
NM,Nov,6.5,New Mexico,2016,2016-11
NM,Dec,6.4,New Mexico,2016,2016-12
NM,Jan,6.4,New Mexico,2017,2017-01
NM,Feb,6.3,New Mexico,2017,2017-02
NM,Mar,6.2,New Mexico,2017,2017-03
NM,Apr,6.1,New Mexico,2017,2017-04
NM,May,6,New Mexico,2017,2017-05
NM,Jun,5.9,New Mexico,2017,2017-06
NM,Jul,5.8,New Mexico,2017,2017-07
NM,Aug,5.7,New Mexico,2017,2017-08
NM,Sep,5.6,New Mexico,2017,2017-09
NM,Oct,5.5,New Mexico,2017,2017-10
NM,Nov,5.4,New Mexico,2017,2017-11
NM,Dec,5.3,New Mexico,2017,2017-12
NM,Jan,5.2,New Mexico,2018,2018-01
NM,Feb,5.1,New Mexico,2018,2018-02
NM,Mar,5,New Mexico,2018,2018-03
NM,Apr,4.9,New Mexico,2018,2018-04
NM,May,4.8,New Mexico,2018,2018-05
NM,Jun,4.8,New Mexico,2018,2018-06
NM,Jul,4.8,New Mexico,2018,2018-07
NM,Aug,4.8,New Mexico,2018,2018-08
NM,Sep,4.8,New Mexico,2018,2018-09
NM,Oct,4.9,New Mexico,2018,2018-10
NM,Nov,4.9,New Mexico,2018,2018-11
NM,Dec,4.9,New Mexico,2018,2018-12
NM,Jan,5,New Mexico,2019,2019-01
NM,Feb,5,New Mexico,2019,2019-02
NM,Mar,5,New Mexico,2019,2019-03
NM,Apr,5,New Mexico,2019,2019-04
NM,May,4.9,New Mexico,2019,2019-05
NM,Jun,4.9,New Mexico,2019,2019-06
NM,Jul,4.8,New Mexico,2019,2019-07
NM,Aug,4.8,New Mexico,2019,2019-08
NM,Sep,4.8,New Mexico,2019,2019-09
NM,Oct,4.8,New Mexico,2019,2019-10
NM,Nov,4.8,New Mexico,2019,2019-11
NM,Dec,4.8,New Mexico,2019,2019-12
NM,Jan,4.8,New Mexico,2020,2020-01
NM,Feb,4.8,New Mexico,2020,2020-02
NM,Mar,5.9,New Mexico,2020,2020-03
NY,Jan,5.7,New York,2015,2015-01
NY,Feb,5.7,New York,2015,2015-02
NY,Mar,5.6,New York,2015,2015-03
NY,Apr,5.5,New York,2015,2015-04
NY,May,5.4,New York,2015,2015-05
NY,Jun,5.3,New York,2015,2015-06
NY,Jul,5.2,New York,2015,2015-07
NY,Aug,5,New York,2015,2015-08
NY,Sep,5,New York,2015,2015-09
NY,Oct,4.9,New York,2015,2015-10
NY,Nov,4.9,New York,2015,2015-11
NY,Dec,4.9,New York,2015,2015-12
NY,Jan,4.9,New York,2016,2016-01
NY,Feb,4.8,New York,2016,2016-02
NY,Mar,4.8,New York,2016,2016-03
NY,Apr,4.8,New York,2016,2016-04
NY,May,4.8,New York,2016,2016-05
NY,Jun,4.9,New York,2016,2016-06
NY,Jul,4.9,New York,2016,2016-07
NY,Aug,4.9,New York,2016,2016-08
NY,Sep,5,New York,2016,2016-09
NY,Oct,4.9,New York,2016,2016-10
NY,Nov,4.9,New York,2016,2016-11
NY,Dec,4.8,New York,2016,2016-12
NY,Jan,4.7,New York,2017,2017-01
NY,Feb,4.7,New York,2017,2017-02
NY,Mar,4.7,New York,2017,2017-03
NY,Apr,4.7,New York,2017,2017-04
NY,May,4.7,New York,2017,2017-05
NY,Jun,4.7,New York,2017,2017-06
NY,Jul,4.8,New York,2017,2017-07
NY,Aug,4.8,New York,2017,2017-08
NY,Sep,4.7,New York,2017,2017-09
NY,Oct,4.7,New York,2017,2017-10
NY,Nov,4.6,New York,2017,2017-11
NY,Dec,4.6,New York,2017,2017-12
NY,Jan,4.5,New York,2018,2018-01
NY,Feb,4.5,New York,2018,2018-02
NY,Mar,4.4,New York,2018,2018-03
NY,Apr,4.3,New York,2018,2018-04
NY,May,4.2,New York,2018,2018-05
NY,Jun,4.1,New York,2018,2018-06
NY,Jul,4,New York,2018,2018-07
NY,Aug,3.9,New York,2018,2018-08
NY,Sep,3.9,New York,2018,2018-09
NY,Oct,3.9,New York,2018,2018-10
NY,Nov,4,New York,2018,2018-11
NY,Dec,4,New York,2018,2018-12
NY,Jan,4,New York,2019,2019-01
NY,Feb,4,New York,2019,2019-02
NY,Mar,4,New York,2019,2019-03
NY,Apr,4,New York,2019,2019-04
NY,May,4,New York,2019,2019-05
NY,Jun,3.9,New York,2019,2019-06
NY,Jul,3.9,New York,2019,2019-07
NY,Aug,3.9,New York,2019,2019-08
NY,Sep,3.9,New York,2019,2019-09
NY,Oct,3.9,New York,2019,2019-10
NY,Nov,3.9,New York,2019,2019-11
NY,Dec,3.9,New York,2019,2019-12
NY,Jan,3.8,New York,2020,2020-01
NY,Feb,3.7,New York,2020,2020-02
NY,Mar,4.5,New York,2020,2020-03
NC,Jan,5.7,North Carolina,2015,2015-01
NC,Feb,5.8,North Carolina,2015,2015-02
NC,Mar,5.8,North Carolina,2015,2015-03
NC,Apr,5.9,North Carolina,2015,2015-04
NC,May,5.9,North Carolina,2015,2015-05
NC,Jun,5.9,North Carolina,2015,2015-06
NC,Jul,5.8,North Carolina,2015,2015-07
NC,Aug,5.7,North Carolina,2015,2015-08
NC,Sep,5.6,North Carolina,2015,2015-09
NC,Oct,5.5,North Carolina,2015,2015-10
NC,Nov,5.4,North Carolina,2015,2015-11
NC,Dec,5.3,North Carolina,2015,2015-12
NC,Jan,5.3,North Carolina,2016,2016-01
NC,Feb,5.2,North Carolina,2016,2016-02
NC,Mar,5.1,North Carolina,2016,2016-03
NC,Apr,5.1,North Carolina,2016,2016-04
NC,May,5,North Carolina,2016,2016-05
NC,Jun,5,North Carolina,2016,2016-06
NC,Jul,5,North Carolina,2016,2016-07
NC,Aug,5,North Carolina,2016,2016-08
NC,Sep,5.1,North Carolina,2016,2016-09
NC,Oct,5.1,North Carolina,2016,2016-10
NC,Nov,5.1,North Carolina,2016,2016-11
NC,Dec,5,North Carolina,2016,2016-12
NC,Jan,4.9,North Carolina,2017,2017-01
NC,Feb,4.8,North Carolina,2017,2017-02
NC,Mar,4.6,North Carolina,2017,2017-03
NC,Apr,4.5,North Carolina,2017,2017-04
NC,May,4.5,North Carolina,2017,2017-05
NC,Jun,4.4,North Carolina,2017,2017-06
NC,Jul,4.4,North Carolina,2017,2017-07
NC,Aug,4.4,North Carolina,2017,2017-08
NC,Sep,4.3,North Carolina,2017,2017-09
NC,Oct,4.3,North Carolina,2017,2017-10
NC,Nov,4.3,North Carolina,2017,2017-11
NC,Dec,4.2,North Carolina,2017,2017-12
NC,Jan,4.2,North Carolina,2018,2018-01
NC,Feb,4.1,North Carolina,2018,2018-02
NC,Mar,4.1,North Carolina,2018,2018-03
NC,Apr,4,North Carolina,2018,2018-04
NC,May,4,North Carolina,2018,2018-05
NC,Jun,3.9,North Carolina,2018,2018-06
NC,Jul,3.9,North Carolina,2018,2018-07
NC,Aug,3.9,North Carolina,2018,2018-08
NC,Sep,3.9,North Carolina,2018,2018-09
NC,Oct,3.9,North Carolina,2018,2018-10
NC,Nov,3.9,North Carolina,2018,2018-11
NC,Dec,4,North Carolina,2018,2018-12
NC,Jan,4,North Carolina,2019,2019-01
NC,Feb,4.1,North Carolina,2019,2019-02
NC,Mar,4.1,North Carolina,2019,2019-03
NC,Apr,4.1,North Carolina,2019,2019-04
NC,May,4,North Carolina,2019,2019-05
NC,Jun,4,North Carolina,2019,2019-06
NC,Jul,3.9,North Carolina,2019,2019-07
NC,Aug,3.8,North Carolina,2019,2019-08
NC,Sep,3.7,North Carolina,2019,2019-09
NC,Oct,3.7,North Carolina,2019,2019-10
NC,Nov,3.6,North Carolina,2019,2019-11
NC,Dec,3.6,North Carolina,2019,2019-12
NC,Jan,3.6,North Carolina,2020,2020-01
NC,Feb,3.6,North Carolina,2020,2020-02
NC,Mar,4.4,North Carolina,2020,2020-03
ND,Jan,2.6,North Dakota,2015,2015-01
ND,Feb,2.7,North Dakota,2015,2015-02
ND,Mar,2.7,North Dakota,2015,2015-03
ND,Apr,2.8,North Dakota,2015,2015-04
ND,May,2.8,North Dakota,2015,2015-05
ND,Jun,2.8,North Dakota,2015,2015-06
ND,Jul,2.8,North Dakota,2015,2015-07
ND,Aug,2.8,North Dakota,2015,2015-08
ND,Sep,2.8,North Dakota,2015,2015-09
ND,Oct,2.9,North Dakota,2015,2015-10
ND,Nov,2.9,North Dakota,2015,2015-11
ND,Dec,3,North Dakota,2015,2015-12
ND,Jan,3.1,North Dakota,2016,2016-01
ND,Feb,3.2,North Dakota,2016,2016-02
ND,Mar,3.3,North Dakota,2016,2016-03
ND,Apr,3.3,North Dakota,2016,2016-04
ND,May,3.2,North Dakota,2016,2016-05
ND,Jun,3.2,North Dakota,2016,2016-06
ND,Jul,3.1,North Dakota,2016,2016-07
ND,Aug,3,North Dakota,2016,2016-08
ND,Sep,3,North Dakota,2016,2016-09
ND,Oct,2.9,North Dakota,2016,2016-10
ND,Nov,2.9,North Dakota,2016,2016-11
ND,Dec,2.9,North Dakota,2016,2016-12
ND,Jan,2.8,North Dakota,2017,2017-01
ND,Feb,2.7,North Dakota,2017,2017-02
ND,Mar,2.7,North Dakota,2017,2017-03
ND,Apr,2.6,North Dakota,2017,2017-04
ND,May,2.6,North Dakota,2017,2017-05
ND,Jun,2.6,North Dakota,2017,2017-06
ND,Jul,2.6,North Dakota,2017,2017-07
ND,Aug,2.6,North Dakota,2017,2017-08
ND,Sep,2.7,North Dakota,2017,2017-09
ND,Oct,2.7,North Dakota,2017,2017-10
ND,Nov,2.7,North Dakota,2017,2017-11
ND,Dec,2.7,North Dakota,2017,2017-12
ND,Jan,2.7,North Dakota,2018,2018-01
ND,Feb,2.7,North Dakota,2018,2018-02
ND,Mar,2.7,North Dakota,2018,2018-03
ND,Apr,2.6,North Dakota,2018,2018-04
ND,May,2.6,North Dakota,2018,2018-05
ND,Jun,2.6,North Dakota,2018,2018-06
ND,Jul,2.6,North Dakota,2018,2018-07
ND,Aug,2.6,North Dakota,2018,2018-08
ND,Sep,2.5,North Dakota,2018,2018-09
ND,Oct,2.5,North Dakota,2018,2018-10
ND,Nov,2.4,North Dakota,2018,2018-11
ND,Dec,2.4,North Dakota,2018,2018-12
ND,Jan,2.3,North Dakota,2019,2019-01
ND,Feb,2.3,North Dakota,2019,2019-02
ND,Mar,2.3,North Dakota,2019,2019-03
ND,Apr,2.3,North Dakota,2019,2019-04
ND,May,2.4,North Dakota,2019,2019-05
ND,Jun,2.4,North Dakota,2019,2019-06
ND,Jul,2.4,North Dakota,2019,2019-07
ND,Aug,2.4,North Dakota,2019,2019-08
ND,Sep,2.4,North Dakota,2019,2019-09
ND,Oct,2.4,North Dakota,2019,2019-10
ND,Nov,2.4,North Dakota,2019,2019-11
ND,Dec,2.4,North Dakota,2019,2019-12
ND,Jan,2.3,North Dakota,2020,2020-01
ND,Feb,2.2,North Dakota,2020,2020-02
ND,Mar,2.2,North Dakota,2020,2020-03
OH,Jan,5.1,Ohio,2015,2015-01
